,Date,Hour,SUMS
3046,06.05.2016,22,0
3047,06.05.2016,23,0
3048,07.05.2016,0,0
3049,07.05.2016,1,0
3050,07.05.2016,2,0
3051,07.05.2016,3,0
3052,07.05.2016,4,7.095
3053,07.05.2016,5,56.752
3054,07.05.2016,6,198.972
3055,07.05.2016,7,338.503
3056,07.05.2016,8,441.603
3057,07.05.2016,9,511.543
3058,07.05.2016,10,542.939
3059,07.05.2016,11,541.869
3060,07.05.2016,12,512.161
3061,07.05.2016,13,433.534
3062,07.05.2016,14,329.477
3063,07.05.2016,15,175.088
3064,07.05.2016,16,63.617
3065,07.05.2016,17,11.845
3066,07.05.2016,18,0
3067,07.05.2016,19,0
3068,07.05.2016,20,0
3069,07.05.2016,21,0
3070,07.05.2016,22,0
3071,07.05.2016,23,0
3072,08.05.2016,0,0
3073,08.05.2016,1,0
3074,08.05.2016,2,0
3075,08.05.2016,3,0
3076,08.05.2016,4,7.282
3077,08.05.2016,5,56.675
3078,08.05.2016,6,196.177
3079,08.05.2016,7,337.464
3080,08.05.2016,8,447.535
3081,08.05.2016,9,518.389
3082,08.05.2016,10,551.677
3083,08.05.2016,11,550.808
3084,08.05.2016,12,515.105
3085,08.05.2016,13,403.307
3086,08.05.2016,14,289.728
3087,08.05.2016,15,190.364
3088,08.05.2016,16,58.259
3089,08.05.2016,17,12.669
3090,08.05.2016,18,0.324
3091,08.05.2016,19,0
3092,08.05.2016,20,0
3093,08.05.2016,21,0
3094,08.05.2016,22,0
3095,08.05.2016,23,0
3096,09.05.2016,0,0
3097,09.05.2016,1,0
3098,09.05.2016,2,0
3099,09.05.2016,3,0
3100,09.05.2016,4,8.592
3101,09.05.2016,5,57.804
3102,09.05.2016,6,197.353
3103,09.05.2016,7,332.141
3104,09.05.2016,8,433.851
3105,09.05.2016,9,495.934
3106,09.05.2016,10,518.652
3107,09.05.2016,11,500.649
3108,09.05.2016,12,457.819
3109,09.05.2016,13,360.373
3110,09.05.2016,14,250.25
3111,09.05.2016,15,159.139
3112,09.05.2016,16,68.278
3113,09.05.2016,17,14.452
3114,09.05.2016,18,0.346
3115,09.05.2016,19,0
3116,09.05.2016,20,0
3117,09.05.2016,21,0
3118,09.05.2016,22,0
3119,09.05.2016,23,0
3120,10.05.2016,0,0
3121,10.05.2016,1,0
3122,10.05.2016,2,0
3123,10.05.2016,3,0
3124,10.05.2016,4,11.615
3125,10.05.2016,5,56.069
3126,10.05.2016,6,142.437
3127,10.05.2016,7,219.19
3128,10.05.2016,8,290.854
3129,10.05.2016,9,243.096
3130,10.05.2016,10,310.101
3131,10.05.2016,11,206.757
3132,10.05.2016,12,127.19
3133,10.05.2016,13,181.371
3134,10.05.2016,14,108.598
3135,10.05.2016,15,94.448
3136,10.05.2016,16,47.377
3137,10.05.2016,17,16.32
3138,10.05.2016,18,0.26
3139,10.05.2016,19,0
3140,10.05.2016,20,0
3141,10.05.2016,21,0
3142,10.05.2016,22,0
3143,10.05.2016,23,0
3144,11.05.2016,0,0
3145,11.05.2016,1,0
3146,11.05.2016,2,0
3147,11.05.2016,3,0
3148,11.05.2016,4,9.148
3149,11.05.2016,5,55.524
3150,11.05.2016,6,170.467
3151,11.05.2016,7,288.124
3152,11.05.2016,8,432.615
3153,11.05.2016,9,511.089
3154,11.05.2016,10,546.631
3155,11.05.2016,11,550.546
3156,11.05.2016,12,479.12
3157,11.05.2016,13,359.444
3158,11.05.2016,14,196.414
3159,11.05.2016,15,109.356
3160,11.05.2016,16,51.561
3161,11.05.2016,17,16.105
3162,11.05.2016,18,0.055
3163,11.05.2016,19,0
3164,11.05.2016,20,0
3165,11.05.2016,21,0
3166,11.05.2016,22,0
3167,11.05.2016,23,0
3168,12.05.2016,0,0
3169,12.05.2016,1,0
3170,12.05.2016,2,0
3171,12.05.2016,3,0
3172,12.05.2016,4,9.668
3173,12.05.2016,5,54.175
3174,12.05.2016,6,98.826
3175,12.05.2016,7,106.527
3176,12.05.2016,8,80.59
3177,12.05.2016,9,67.222
3178,12.05.2016,10,83.166
3179,12.05.2016,11,88.003
3180,12.05.2016,12,65.818
3181,12.05.2016,13,42.967
3182,12.05.2016,14,29.34
3183,12.05.2016,15,13.621
3184,12.05.2016,16,9.106
3185,12.05.2016,17,3.873
3186,12.05.2016,18,0.324
3187,12.05.2016,19,0
3188,12.05.2016,20,0
3189,12.05.2016,21,0
3190,12.05.2016,22,0
3191,12.05.2016,23,0
3192,13.05.2016,0,0
3193,13.05.2016,1,0
3194,13.05.2016,2,0
3195,13.05.2016,3,0
3196,13.05.2016,4,0.789
3197,13.05.2016,5,6.118
3198,13.05.2016,6,11.7
3199,13.05.2016,7,26.51
3200,13.05.2016,8,24.444
3201,13.05.2016,9,52.884
3202,13.05.2016,10,78.857
3203,13.05.2016,11,102.865
3204,13.05.2016,12,126.223
3205,13.05.2016,13,190.093
3206,13.05.2016,14,163.769
3207,13.05.2016,15,70.014
3208,13.05.2016,16,24.708
3209,13.05.2016,17,4.748
3210,13.05.2016,18,0.482
3211,13.05.2016,19,0
3212,13.05.2016,20,0
3213,13.05.2016,21,0
3214,13.05.2016,22,0
3215,13.05.2016,23,0
3216,14.05.2016,0,0
3217,14.05.2016,1,0
3218,14.05.2016,2,0
3219,14.05.2016,3,0
3220,14.05.2016,4,3.934
3221,14.05.2016,5,14.715
3222,14.05.2016,6,30.483
3223,14.05.2016,7,53.742
3224,14.05.2016,8,91.072
3225,14.05.2016,9,111.472
3226,14.05.2016,10,129.353
3227,14.05.2016,11,196.357
3228,14.05.2016,12,258.801
3229,14.05.2016,13,241.986
3230,14.05.2016,14,144.971
3231,14.05.2016,15,147.988
3232,14.05.2016,16,50.652
3233,14.05.2016,17,13.341
3234,14.05.2016,18,0.822
3235,14.05.2016,19,0
3236,14.05.2016,20,0
3237,14.05.2016,21,0
3238,14.05.2016,22,0
3239,14.05.2016,23,0
3240,15.05.2016,0,0
3241,15.05.2016,1,0
3242,15.05.2016,2,0
3243,15.05.2016,3,0
3244,15.05.2016,4,7.144
3245,15.05.2016,5,39.696
3246,15.05.2016,6,106.901
3247,15.05.2016,7,192.899
3248,15.05.2016,8,269.827
3249,15.05.2016,9,404.222
3250,15.05.2016,10,409.905
3251,15.05.2016,11,353.979
3252,15.05.2016,12,337.102
3253,15.05.2016,13,289.902
3254,15.05.2016,14,221.089
3255,15.05.2016,15,159.923
3256,15.05.2016,16,63.987
3257,15.05.2016,17,16.157
3258,15.05.2016,18,0.665
3259,15.05.2016,19,0
3260,15.05.2016,20,0
3261,15.05.2016,21,0
3262,15.05.2016,22,0
3263,15.05.2016,23,0
3264,16.05.2016,0,0
3265,16.05.2016,1,0
3266,16.05.2016,2,0
3267,16.05.2016,3,0
3268,16.05.2016,4,11.472
3269,16.05.2016,5,54.286
3270,16.05.2016,6,67.448
3271,16.05.2016,7,129.894
3272,16.05.2016,8,155.911
3273,16.05.2016,9,173.925
3274,16.05.2016,10,198.26
3275,16.05.2016,11,196.494
3276,16.05.2016,12,229.616
3277,16.05.2016,13,236.286
3278,16.05.2016,14,194.957
3279,16.05.2016,15,186.785
3280,16.05.2016,16,69.154
3281,16.05.2016,17,20.503
3282,16.05.2016,18,0.769
3283,16.05.2016,19,0
3284,16.05.2016,20,0
3285,16.05.2016,21,0
3286,16.05.2016,22,0
3287,16.05.2016,23,0
3288,17.05.2016,0,0
3289,17.05.2016,1,0
3290,17.05.2016,2,0
3291,17.05.2016,3,0
3292,17.05.2016,4,8.024
3293,17.05.2016,5,41.493
3294,17.05.2016,6,126.294
3295,17.05.2016,7,199.104
3296,17.05.2016,8,293.186
3297,17.05.2016,9,471.427
3298,17.05.2016,10,480.233
3299,17.05.2016,11,471.126
3300,17.05.2016,12,399.546
3301,17.05.2016,13,376.059
3302,17.05.2016,14,229.239
3303,17.05.2016,15,161.967
3304,17.05.2016,16,64.46
3305,17.05.2016,17,16.066
3306,17.05.2016,18,1.496
3307,17.05.2016,19,0
3308,17.05.2016,20,0
3309,17.05.2016,21,0
3310,17.05.2016,22,0
3311,17.05.2016,23,0
3312,18.05.2016,0,0
3313,18.05.2016,1,0
3314,18.05.2016,2,0
3315,18.05.2016,3,0
3316,18.05.2016,4,11.972
3317,18.05.2016,5,56.71
3318,18.05.2016,6,189.962
3319,18.05.2016,7,327.821
3320,18.05.2016,8,424.437
3321,18.05.2016,9,432.107
3322,18.05.2016,10,447.896
3323,18.05.2016,11,365.195
3324,18.05.2016,12,302.573
3325,18.05.2016,13,306.897
3326,18.05.2016,14,247.297
3327,18.05.2016,15,184.531
3328,18.05.2016,16,72.368
3329,18.05.2016,17,23.463
3330,18.05.2016,18,1.594
3331,18.05.2016,19,0
3332,18.05.2016,20,0
3333,18.05.2016,21,0
3334,18.05.2016,22,0
3335,18.05.2016,23,0
3336,19.05.2016,0,0
3337,19.05.2016,1,0
3338,19.05.2016,2,0
3339,19.05.2016,3,0
3340,19.05.2016,4,7.179
3341,19.05.2016,5,46.425
3342,19.05.2016,6,47.763
3343,19.05.2016,7,56.222
3344,19.05.2016,8,35.326
3345,19.05.2016,9,29.732
3346,19.05.2016,10,31.82
3347,19.05.2016,11,38.883
3348,19.05.2016,12,48.693
3349,19.05.2016,13,67.363
3350,19.05.2016,14,83
3351,19.05.2016,15,38.121
3352,19.05.2016,16,17.607
3353,19.05.2016,17,3.752
3354,19.05.2016,18,0.15
3355,19.05.2016,19,0
3356,19.05.2016,20,0
3357,19.05.2016,21,0
3358,19.05.2016,22,0
3359,19.05.2016,23,0
3360,20.05.2016,0,0
3361,20.05.2016,1,0
3362,20.05.2016,2,0
3363,20.05.2016,3,0
3364,20.05.2016,4,7.059
3365,20.05.2016,5,39.16
3366,20.05.2016,6,92.946
3367,20.05.2016,7,254.168
3368,20.05.2016,8,315.506
3369,20.05.2016,9,207.569
3370,20.05.2016,10,165.899
3371,20.05.2016,11,255.964
3372,20.05.2016,12,221.443
3373,20.05.2016,13,160.153
3374,20.05.2016,14,196.317
3375,20.05.2016,15,115.653
3376,20.05.2016,16,53.669
3377,20.05.2016,17,18.599
3378,20.05.2016,18,1.22
3379,20.05.2016,19,0
3380,20.05.2016,20,0
3381,20.05.2016,21,0
3382,20.05.2016,22,0
3383,20.05.2016,23,0
3384,21.05.2016,0,0
3385,21.05.2016,1,0
3386,21.05.2016,2,0
3387,21.05.2016,3,0
3388,21.05.2016,4,12.394
3389,21.05.2016,5,61.523
3390,21.05.2016,6,187.995
3391,21.05.2016,7,306.225
3392,21.05.2016,8,395.219
3393,21.05.2016,9,475.46
3394,21.05.2016,10,518.744
3395,21.05.2016,11,520.492
3396,21.05.2016,12,496.407
3397,21.05.2016,13,432.673
3398,21.05.2016,14,330.594
3399,21.05.2016,15,198.995
3400,21.05.2016,16,66.183
3401,21.05.2016,17,18.17
3402,21.05.2016,18,1.909
3403,21.05.2016,19,0
3404,21.05.2016,20,0
3405,21.05.2016,21,0
3406,21.05.2016,22,0
3407,21.05.2016,23,0
3408,22.05.2016,0,0
3409,22.05.2016,1,0
3410,22.05.2016,2,0
3411,22.05.2016,3,0
3412,22.05.2016,4,12.056
3413,22.05.2016,5,60.308
3414,22.05.2016,6,196.229
3415,22.05.2016,7,322.318
3416,22.05.2016,8,421.725
3417,22.05.2016,9,486.242
3418,22.05.2016,10,517.362
3419,22.05.2016,11,512.831
3420,22.05.2016,12,487.209
3421,22.05.2016,13,406.353
3422,22.05.2016,14,296.627
3423,22.05.2016,15,185.648
3424,22.05.2016,16,61.799
3425,22.05.2016,17,13.891
3426,22.05.2016,18,1.516
3427,22.05.2016,19,0
3428,22.05.2016,20,0
3429,22.05.2016,21,0
3430,22.05.2016,22,0
3431,22.05.2016,23,0
3432,23.05.2016,0,0
3433,23.05.2016,1,0
3434,23.05.2016,2,0
3435,23.05.2016,3,0
3436,23.05.2016,4,4.901
3437,23.05.2016,5,28.008
3438,23.05.2016,6,79.516
3439,23.05.2016,7,102.508
3440,23.05.2016,8,87.666
3441,23.05.2016,9,66.105
3442,23.05.2016,10,71.222
3443,23.05.2016,11,55.005
3444,23.05.2016,12,57.459
3445,23.05.2016,13,85.888
3446,23.05.2016,14,67.474
3447,23.05.2016,15,32.956
3448,23.05.2016,16,28.275
3449,23.05.2016,17,4.933
3450,23.05.2016,18,0.255
3451,23.05.2016,19,0
3452,23.05.2016,20,0
3453,23.05.2016,21,0
3454,23.05.2016,22,0
3455,23.05.2016,23,0
3456,24.05.2016,0,0
3457,24.05.2016,1,0
3458,24.05.2016,2,0
3459,24.05.2016,3,0
3460,24.05.2016,4,0.978
3461,24.05.2016,5,3.104
3462,24.05.2016,6,10.527
3463,24.05.2016,7,21.822
3464,24.05.2016,8,21.227
3465,24.05.2016,9,45.674
3466,24.05.2016,10,38.727
3467,24.05.2016,11,35.3
3468,24.05.2016,12,53.096
3469,24.05.2016,13,46.399
3470,24.05.2016,14,31.407
3471,24.05.2016,15,19.807
3472,24.05.2016,16,8.467
3473,24.05.2016,17,2.528
3474,24.05.2016,18,0.104
3475,24.05.2016,19,0
3476,24.05.2016,20,0
3477,24.05.2016,21,0
3478,24.05.2016,22,0
3479,24.05.2016,23,0
3480,25.05.2016,0,0
3481,25.05.2016,1,0
3482,25.05.2016,2,0
3483,25.05.2016,3,0.294
3484,25.05.2016,4,13.025
3485,25.05.2016,5,42.66
3486,25.05.2016,6,61.228
3487,25.05.2016,7,169.181
3488,25.05.2016,8,233.042
3489,25.05.2016,9,296.903
3490,25.05.2016,10,316.399
3491,25.05.2016,11,267.291
3492,25.05.2016,12,250.793
3493,25.05.2016,13,188.914
3494,25.05.2016,14,208.706
3495,25.05.2016,15,138.342
3496,25.05.2016,16,74.688
3497,25.05.2016,17,27.68
3498,25.05.2016,18,3.191
3499,25.05.2016,19,0
3500,25.05.2016,20,0
3501,25.05.2016,21,0
3502,25.05.2016,22,0
3503,25.05.2016,23,0
3504,26.05.2016,0,0
3505,26.05.2016,1,0
3506,26.05.2016,2,0
3507,26.05.2016,3,0.543
3508,26.05.2016,4,13.098
3509,26.05.2016,5,59.524
3510,26.05.2016,6,192.188
3511,26.05.2016,7,318.844
3512,26.05.2016,8,423.939
3513,26.05.2016,9,455.319
3514,26.05.2016,10,484.052
3515,26.05.2016,11,500.816
3516,26.05.2016,12,471.344
3517,26.05.2016,13,384.948
3518,26.05.2016,14,288.24
3519,26.05.2016,15,143.179
3520,26.05.2016,16,56.867
3521,26.05.2016,17,18.98
3522,26.05.2016,18,2.167
3523,26.05.2016,19,0
3524,26.05.2016,20,0
3525,26.05.2016,21,0
3526,26.05.2016,22,0
3527,26.05.2016,23,0
3528,27.05.2016,0,0
3529,27.05.2016,1,0
3530,27.05.2016,2,0
3531,27.05.2016,3,0.512
3532,27.05.2016,4,16.006
3533,27.05.2016,5,53.882
3534,27.05.2016,6,172.042
3535,27.05.2016,7,200.649
3536,27.05.2016,8,334.792
3537,27.05.2016,9,437.409
3538,27.05.2016,10,486.943
3539,27.05.2016,11,508.89
3540,27.05.2016,12,398.094
3541,27.05.2016,13,348.387
3542,27.05.2016,14,232.986
3543,27.05.2016,15,163.638
3544,27.05.2016,16,64.947
3545,27.05.2016,17,18.421
3546,27.05.2016,18,1.973
3547,27.05.2016,19,0
3548,27.05.2016,20,0
3549,27.05.2016,21,0
3550,27.05.2016,22,0
3551,27.05.2016,23,0
3552,28.05.2016,0,0
3553,28.05.2016,1,0
3554,28.05.2016,2,0
3555,28.05.2016,3,0.43
3556,28.05.2016,4,17.389
3557,28.05.2016,5,59.494
3558,28.05.2016,6,135.426
3559,28.05.2016,7,207.43
3560,28.05.2016,8,184.065
3561,28.05.2016,9,229.748
3562,28.05.2016,10,344.628
3563,28.05.2016,11,454.162
3564,28.05.2016,12,385.614
3565,28.05.2016,13,311.074
3566,28.05.2016,14,198.975
3567,28.05.2016,15,102.71
3568,28.05.2016,16,53.484
3569,28.05.2016,17,18.399
3570,28.05.2016,18,2.547
3571,28.05.2016,19,0
3572,28.05.2016,20,0
3573,28.05.2016,21,0
3574,28.05.2016,22,0
3575,28.05.2016,23,0
3576,29.05.2016,0,0
3577,29.05.2016,1,0
3578,29.05.2016,2,0
3579,29.05.2016,3,0.518
3580,29.05.2016,4,16.035
3581,29.05.2016,5,55.915
3582,29.05.2016,6,153.862
3583,29.05.2016,7,247.479
3584,29.05.2016,8,317.762
3585,29.05.2016,9,248.696
3586,29.05.2016,10,250.086
3587,29.05.2016,11,226.286
3588,29.05.2016,12,145.636
3589,29.05.2016,13,57.969
3590,29.05.2016,14,75.486
3591,29.05.2016,15,94.964
3592,29.05.2016,16,60.969
3593,29.05.2016,17,17.607
3594,29.05.2016,18,0.384
3595,29.05.2016,19,0
3596,29.05.2016,20,0
3597,29.05.2016,21,0
3598,29.05.2016,22,0
3599,29.05.2016,23,0
3600,30.05.2016,0,0
3601,30.05.2016,1,0
3602,30.05.2016,2,0
3603,30.05.2016,3,0.05
3604,30.05.2016,4,3.985
3605,30.05.2016,5,35.366
3606,30.05.2016,6,90.274
3607,30.05.2016,7,80.868
3608,30.05.2016,8,189.227
3609,30.05.2016,9,174.248
3610,30.05.2016,10,272.469
3611,30.05.2016,11,328.015
3612,30.05.2016,12,253.006
3613,30.05.2016,13,307.443
3614,30.05.2016,14,186.559
3615,30.05.2016,15,121.952
3616,30.05.2016,16,20.679
3617,30.05.2016,17,5.546
3618,30.05.2016,18,2.725
3619,30.05.2016,19,0
3620,30.05.2016,20,0
3621,30.05.2016,21,0
3622,30.05.2016,22,0
3623,30.05.2016,23,0
3624,31.05.2016,0,0
3625,31.05.2016,1,0
3626,31.05.2016,2,0
3627,31.05.2016,3,0.607
3628,31.05.2016,4,15.282
3629,31.05.2016,5,57.263
3630,31.05.2016,6,131.804
3631,31.05.2016,7,122.658
3632,31.05.2016,8,229.389
3633,31.05.2016,9,131.06
3634,31.05.2016,10,205.603
3635,31.05.2016,11,247.747
3636,31.05.2016,12,202.98
3637,31.05.2016,13,234.868
3638,31.05.2016,14,114.787
3639,31.05.2016,15,127.065
3640,31.05.2016,16,74.101
3641,31.05.2016,17,21.193
3642,31.05.2016,18,3.3
3643,31.05.2016,19,0
3644,31.05.2016,20,0
3645,31.05.2016,21,0
3646,31.05.2016,22,0
3647,31.05.2016,23,0
3648,01.06.2016,0,0
3649,01.06.2016,1,0
3650,01.06.2016,2,0
3651,01.06.2016,3,0.217
3652,01.06.2016,4,6.903
3653,01.06.2016,5,28.599
3654,01.06.2016,6,90.217
3655,01.06.2016,7,210.114
3656,01.06.2016,8,284.666
3657,01.06.2016,9,220.888
3658,01.06.2016,10,345.892
3659,01.06.2016,11,325.064
3660,01.06.2016,12,277.648
3661,01.06.2016,13,254.575
3662,01.06.2016,14,188.798
3663,01.06.2016,15,149.098
3664,01.06.2016,16,46.295
3665,01.06.2016,17,22.349
3666,01.06.2016,18,2.28
3667,01.06.2016,19,0
3668,01.06.2016,20,0
3669,01.06.2016,21,0
3670,01.06.2016,22,0
3671,01.06.2016,23,0
3672,02.06.2016,0,0
3673,02.06.2016,1,0
3674,02.06.2016,2,0
3675,02.06.2016,3,0.655
3676,02.06.2016,4,15.184
3677,02.06.2016,5,56.251
3678,02.06.2016,6,117.688
3679,02.06.2016,7,122.331
3680,02.06.2016,8,159.797
3681,02.06.2016,9,127.413
3682,02.06.2016,10,127.474
3683,02.06.2016,11,191.353
3684,02.06.2016,12,199.353
3685,02.06.2016,13,308.884
3686,02.06.2016,14,229.416
3687,02.06.2016,15,138.511
3688,02.06.2016,16,62.228
3689,02.06.2016,17,21.948
3690,02.06.2016,18,3.138
3691,02.06.2016,19,0
3692,02.06.2016,20,0
3693,02.06.2016,21,0
3694,02.06.2016,22,0
3695,02.06.2016,23,0
3696,03.06.2016,0,0
3697,03.06.2016,1,0
3698,03.06.2016,2,0
3699,03.06.2016,3,0.436
3700,03.06.2016,4,8.502
3701,03.06.2016,5,36.433
3702,03.06.2016,6,176.925
3703,03.06.2016,7,270.964
3704,03.06.2016,8,349.111
3705,03.06.2016,9,404.565
3706,03.06.2016,10,425.078
3707,03.06.2016,11,423.431
3708,03.06.2016,12,334.854
3709,03.06.2016,13,309.543
3710,03.06.2016,14,245.402
3711,03.06.2016,15,136.947
3712,03.06.2016,16,67.847
3713,03.06.2016,17,20.414
3714,03.06.2016,18,2.216
3715,03.06.2016,19,0
3716,03.06.2016,20,0
3717,03.06.2016,21,0
3718,03.06.2016,22,0
3719,03.06.2016,23,0
3720,04.06.2016,0,0
3721,04.06.2016,1,0
3722,04.06.2016,2,0
3723,04.06.2016,3,0.432
3724,04.06.2016,4,14.492
3725,04.06.2016,5,51.12
3726,04.06.2016,6,154.741
3727,04.06.2016,7,224.993
3728,04.06.2016,8,366.803
3729,04.06.2016,9,390.641
3730,04.06.2016,10,386.34
3731,04.06.2016,11,379.181
3732,04.06.2016,12,425.716
3733,04.06.2016,13,321.55
3734,04.06.2016,14,228.324
3735,04.06.2016,15,133.454
3736,04.06.2016,16,41.217
3737,04.06.2016,17,18.649
3738,04.06.2016,18,2.413
3739,04.06.2016,19,0
3740,04.06.2016,20,0
3741,04.06.2016,21,0
3742,04.06.2016,22,0
3743,04.06.2016,23,0
3744,05.06.2016,0,0
3745,05.06.2016,1,0
3746,05.06.2016,2,0
3747,05.06.2016,3,0.395
3748,05.06.2016,4,10.857
3749,05.06.2016,5,40.582
3750,05.06.2016,6,95.825
3751,05.06.2016,7,82.306
3752,05.06.2016,8,120.899
3753,05.06.2016,9,210.504
3754,05.06.2016,10,294.422
3755,05.06.2016,11,216.86
3756,05.06.2016,12,277.158
3757,05.06.2016,13,259.675
3758,05.06.2016,14,188.275
3759,05.06.2016,15,151.645
3760,05.06.2016,16,63.331
3761,05.06.2016,17,20.487
3762,05.06.2016,18,4.079
3763,05.06.2016,19,0
3764,05.06.2016,20,0
3765,05.06.2016,21,0
3766,05.06.2016,22,0
3767,05.06.2016,23,0
3768,06.06.2016,0,0
3769,06.06.2016,1,0
3770,06.06.2016,2,0
3771,06.06.2016,3,0.808
3772,06.06.2016,4,17.046
3773,06.06.2016,5,52.234
3774,06.06.2016,6,140.256
3775,06.06.2016,7,287.473
3776,06.06.2016,8,395.506
3777,06.06.2016,9,403.303
3778,06.06.2016,10,448.718
3779,06.06.2016,11,453.951
3780,06.06.2016,12,447.298
3781,06.06.2016,13,396.545
3782,06.06.2016,14,303.29
3783,06.06.2016,15,178.211
3784,06.06.2016,16,66.458
3785,06.06.2016,17,18.764
3786,06.06.2016,18,4.397
3787,06.06.2016,19,0
3788,06.06.2016,20,0
3789,06.06.2016,21,0
3790,06.06.2016,22,0
3791,06.06.2016,23,0
3792,07.06.2016,0,0
3793,07.06.2016,1,0
3794,07.06.2016,2,0
3795,07.06.2016,3,0.845
3796,07.06.2016,4,18.433
3797,07.06.2016,5,40.007
3798,07.06.2016,6,186.03
3799,07.06.2016,7,311.962
3800,07.06.2016,8,381.088
3801,07.06.2016,9,456.777
3802,07.06.2016,10,494.92
3803,07.06.2016,11,489.281
3804,07.06.2016,12,437.668
3805,07.06.2016,13,391.158
3806,07.06.2016,14,308.363
3807,07.06.2016,15,183.791
3808,07.06.2016,16,56.369
3809,07.06.2016,17,18.535
3810,07.06.2016,18,3.272
3811,07.06.2016,19,0
3812,07.06.2016,20,0
3813,07.06.2016,21,0
3814,07.06.2016,22,0
3815,07.06.2016,23,0
3816,08.06.2016,0,0
3817,08.06.2016,1,0
3818,08.06.2016,2,0
3819,08.06.2016,3,0.649
3820,08.06.2016,4,14.578
3821,08.06.2016,5,59.968
3822,08.06.2016,6,78.084
3823,08.06.2016,7,86.046
3824,08.06.2016,8,98.385
3825,08.06.2016,9,187.389
3826,08.06.2016,10,162.02
3827,08.06.2016,11,250.003
3828,08.06.2016,12,99.513
3829,08.06.2016,13,208.899
3830,08.06.2016,14,68.18
3831,08.06.2016,15,75.191
3832,08.06.2016,16,31.206
3833,08.06.2016,17,4.182
3834,08.06.2016,18,0.537
3835,08.06.2016,19,0
3836,08.06.2016,20,0
3837,08.06.2016,21,0
3838,08.06.2016,22,0
3839,08.06.2016,23,0
3840,09.06.2016,0,0
3841,09.06.2016,1,0
3842,09.06.2016,2,0
3843,09.06.2016,3,0.555
3844,09.06.2016,4,10.646
3845,09.06.2016,5,37.111
3846,09.06.2016,6,10.589
3847,09.06.2016,7,16.17
3848,09.06.2016,8,49.307
3849,09.06.2016,9,50.526
3850,09.06.2016,10,76.412
3851,09.06.2016,11,86.13
3852,09.06.2016,12,147.239
3853,09.06.2016,13,130.921
3854,09.06.2016,14,107.452
3855,09.06.2016,15,96.125
3856,09.06.2016,16,39.602
3857,09.06.2016,17,17.009
3858,09.06.2016,18,4.263
3859,09.06.2016,19,0
3860,09.06.2016,20,0
3861,09.06.2016,21,0
3862,09.06.2016,22,0
3863,09.06.2016,23,0
3864,10.06.2016,0,0
3865,10.06.2016,1,0
3866,10.06.2016,2,0
3867,10.06.2016,3,0.64
3868,10.06.2016,4,15.23
3869,10.06.2016,5,54.624
3870,10.06.2016,6,183.792
3871,10.06.2016,7,311.757
3872,10.06.2016,8,417.793
3873,10.06.2016,9,403.881
3874,10.06.2016,10,467.356
3875,10.06.2016,11,433.383
3876,10.06.2016,12,376.053
3877,10.06.2016,13,311.868
3878,10.06.2016,14,271.472
3879,10.06.2016,15,179.321
3880,10.06.2016,16,73.11
3881,10.06.2016,17,19.372
3882,10.06.2016,18,4.529
3883,10.06.2016,19,0
3884,10.06.2016,20,0
3885,10.06.2016,21,0
3886,10.06.2016,22,0
3887,10.06.2016,23,0
3888,11.06.2016,0,0
3889,11.06.2016,1,0
3890,11.06.2016,2,0
3891,11.06.2016,3,0.968
3892,11.06.2016,4,18.915
3893,11.06.2016,5,58.105
3894,11.06.2016,6,58.055
3895,11.06.2016,7,109.129
3896,11.06.2016,8,116.917
3897,11.06.2016,9,60.517
3898,11.06.2016,10,79.664
3899,11.06.2016,11,84.578
3900,11.06.2016,12,140.576
3901,11.06.2016,13,160.922
3902,11.06.2016,14,162.227
3903,11.06.2016,15,107.489
3904,11.06.2016,16,66.839
3905,11.06.2016,17,23.392
3906,11.06.2016,18,4.473
3907,11.06.2016,19,0
3908,11.06.2016,20,0
3909,11.06.2016,21,0
3910,11.06.2016,22,0
3911,11.06.2016,23,0
3912,12.06.2016,0,0
3913,12.06.2016,1,0
3914,12.06.2016,2,0
3915,12.06.2016,3,0.548
3916,12.06.2016,4,10.857
3917,12.06.2016,5,52.431
3918,12.06.2016,6,108.15
3919,12.06.2016,7,149.438
3920,12.06.2016,8,256.236
3921,12.06.2016,9,376.628
3922,12.06.2016,10,481.15
3923,12.06.2016,11,449.425
3924,12.06.2016,12,326.986
3925,12.06.2016,13,208.915
3926,12.06.2016,14,113.599
3927,12.06.2016,15,149.753
3928,12.06.2016,16,58.366
3929,12.06.2016,17,19.069
3930,12.06.2016,18,1.77
3931,12.06.2016,19,0
3932,12.06.2016,20,0
3933,12.06.2016,21,0
3934,12.06.2016,22,0
3935,12.06.2016,23,0
3936,13.06.2016,0,0
3937,13.06.2016,1,0
3938,13.06.2016,2,0
3939,13.06.2016,3,0.648
3940,13.06.2016,4,10.765
3941,13.06.2016,5,42.746
3942,13.06.2016,6,161.634
3943,13.06.2016,7,119.423
3944,13.06.2016,8,303.283
3945,13.06.2016,9,414.37
3946,13.06.2016,10,348.289
3947,13.06.2016,11,334.746
3948,13.06.2016,12,291.083
3949,13.06.2016,13,347.367
3950,13.06.2016,14,235.56
3951,13.06.2016,15,117.188
3952,13.06.2016,16,28.459
3953,13.06.2016,17,11.527
3954,13.06.2016,18,2.723
3955,13.06.2016,19,0
3956,13.06.2016,20,0
3957,13.06.2016,21,0
3958,13.06.2016,22,0
3959,13.06.2016,23,0
3960,14.06.2016,0,0
